"","species","distance","intervals","avgduration","speed"
"1535","rat",0.76,9,0.555555555555556,0.152
"1536","paca",0.9,9,0.555555555555556,0.18
"1537","agouti",1.25,9,0.444444444444444,0.3125
"1538","agouti",1.37,9,0.666666666666667,0.228333333333333
"1539","agouti",0.8,9,0.555555555555556,0.16
"1540","agouti",1.74,9,2.44444444444444,0.0790909090909092
"1541","peccary",3.43,9,1.55555555555556,0.244999999999999
"1542","agouti",0.74,9,0.666666666666667,0.123333333333333
"1543","coati",0.21,9,0.666666666666667,0.035
"1544","ocelot",2.45,9,0.666666666666667,0.408333333333333
"1545","agouti",0.46,9,0.666666666666667,0.0766666666666666
"1546","mouse",0.67,9,1.22222222222222,0.060909090909091
"1547","agouti",1.33,9,1.55555555555556,0.0949999999999997
"1548","agouti",0.6,9,0.555555555555556,0.12
"1549","agouti",0.51,9,2,0.0283333333333333
"1550","agouti",0.73,9,1.55555555555556,0.052142857142857
"1551","coati",2.59,9,2.11111111111111,0.136315789473684
"1552","agouti",1.24,9,0.666666666666667,0.206666666666667
"1553","ocelot",2.3,9,0.555555555555556,0.46
"1554","rat",0.4,10,0.444444444444444,0.0900000000000001
"1555","coati",0.6,10,0.888888888888889,0.0675
"1556","agouti",1.5,10,0.888888888888889,0.16875
"1557","paca",1.5,10,0.555555555555556,0.27
"1558","tamandua",1.7,10,0.555555555555556,0.306
"1559","agouti",1.7,10,0.777777777777778,0.218571428571428
"1560","peccary",2,10,0.555555555555556,0.36
"1561","peccary",3,10,0.777777777777778,0.385714285714286
"1562","ocelot",4.3,10,0.777777777777778,0.552857142857143
"1563","ocelot",6.5,10,0.555555555555556,1.17
"1564","peccary",3.28,10,0.555555555555556,0.590399999999999
"1565","agouti",0.74,10,1.55555555555556,0.0475714285714284
"1566","peccary",0.45,10,0.444444444444444,0.10125
"1567","brocket",2.79,10,0.555555555555556,0.5022
"1568","agouti",0.7,10,0.888888888888889,0.07875
"1569","brocket",1.28,10,0.555555555555556,0.2304
"1570","paca",1.55,10,0.555555555555556,0.279
"1571","agouti",2.15,10,1.33333333333333,0.16125
"1572","paca",0.5,10,0.555555555555556,0.0899999999999999
"1573","agouti",1.56,10,0.555555555555556,0.2808
"1574","agouti",0.7,10,0.555555555555556,0.126
"1575","agouti",0.43,10,0.444444444444444,0.0967500000000001
"1576","agouti",0.43,10,0.444444444444444,0.0967500000000001
"1577","peccary",1.13,10,0.555555555555556,0.2034
"1578","agouti",0.67,10,0.666666666666667,0.1005
"1579","ocelot",1.02,10,0.555555555555556,0.1836
"1580","agouti",1.2,10,0.777777777777778,0.154285714285714
"1581","peccary",0.68,10,1.33333333333333,0.0510000000000001
"1582","peccary",2.1,10,0.555555555555556,0.378
"1583","agouti",0.64,10,0.777777777777778,0.0822857142857143
"1584","agouti",1.6,10,0.555555555555556,0.288
"1585","agouti",1.01,10,0.666666666666667,0.1515
"1586","brocket",1.25,10,0.555555555555556,0.225
"1587","paca",2.35,10,1.44444444444444,0.162692307692308
"1588","agouti",1.75,10,0.555555555555556,0.315
"1589","paca",0.7,11,0.555555555555556,0.114545454545454
"1590","peccary",1.7,10,0.444444444444444,0.3825
"1591","peccary",2.3,10,0.555555555555556,0.414
"1592","agouti",3.6,11,0.777777777777778,0.420779220779221
"1593","ocelot",3.8,11,0.888888888888889,0.388636363636364
"1594","peccary",4.1,10,0.777777777777778,0.527142857142857
"1595","tamandua",4.5,11,0.888888888888889,0.460227272727273
"1596","peccary",4.6,11,0.888888888888889,0.470454545454545
"1597","paca",0.84,11,0.555555555555556,0.137454545454545
"1598","paca",0.5,11,0.555555555555556,0.0818181818181817
"1599","squirrel",0.71,11,0.777777777777778,0.082987012987013
"1600","ocelot",1.21,10,0.666666666666667,0.1815
"1601","peccary",1.57,10,0.555555555555556,0.2826
"1602","agouti",0.45,10,0.444444444444444,0.10125
"1603","agouti",2,11,0.777777777777778,0.233766233766234
"1604","agouti",4,11,0.888888888888889,0.409090909090909
"1605","agouti",5.1,11,0.777777777777778,0.596103896103896
"1606","coati",3.69,11,1.33333333333333,0.25159090909091
"1607","peccary",0.35,11,0.555555555555556,0.0572727272727272
"1608","rat",0.76,11,0.555555555555556,0.124363636363636
"1609","agouti",0.78,11,0.666666666666667,0.106363636363636
"1610","peccary",1.16,11,1.55555555555556,0.0677922077922076
"1611","agouti",2.4,11,0.555555555555556,0.392727272727272
"1612","rat",1.71,11,0.555555555555556,0.279818181818182
"1613","squirrel",0.54,11,1.55555555555556,0.0315584415584415
"1614","peccary",0.4,12,0.555555555555556,0.06
"1615","paca",0.7,11,0.666666666666667,0.0954545454545454
"1616","armadillo",1.6,11,0.555555555555556,0.261818181818182
"1617","ocelot",1.6,12,0.444444444444444,0.3
"1618","paca",1.7,11,0.555555555555556,0.278181818181818
"1619","paca",2,11,0.555555555555556,0.327272727272727
"1620","brocket",2.1,11,0.555555555555556,0.343636363636363
"1621","brocket",2.2,11,0.555555555555556,0.36
"1622","peccary",2.4,11,0.555555555555556,0.392727272727272
"1623","brocket",2.4,11,0.555555555555556,0.392727272727272
"1624","brocket",2.5,12,0.555555555555556,0.375
"1625","coati",2.9,11,0.777777777777778,0.338961038961039
"1626","coati",3.1,12,0.555555555555556,0.465
"1627","brocket",3.8,12,0.777777777777778,0.407142857142857
"1628","peccary",1,12,0.666666666666667,0.125
"1629","squirrel",1.31,12,0.777777777777778,0.140357142857143
"1630","agouti",1.98,11,0.555555555555556,0.324
"1631","agouti",0.74,11,0.444444444444444,0.151363636363637
"1632","paca",1.21,12,0.555555555555556,0.1815
"1633","paca",0.71,12,0.555555555555556,0.1065
"1634","squirrel",1.38,11,0.666666666666667,0.188181818181818
"1635","agouti",1.4,11,0.444444444444444,0.286363636363637
"1636","agouti",0.8,12,0.555555555555556,0.12
"1637","paca",0.76,12,0.444444444444444,0.1425
"1638","agouti",0.34,11,0.555555555555556,0.0556363636363636
"1639","agouti",0.95,11,0.777777777777778,0.111038961038961
"1640","armadillo",1.01,12,0.666666666666667,0.12625
"1641","agouti",1.6,11,0.555555555555556,0.261818181818182
"1642","coati",1.27,12,0.666666666666667,0.15875
"1643","ocelot",3.78,11,0.444444444444444,0.773181818181819
"1644","coati",1.13,12,0.555555555555556,0.1695
"1645","peccary",0.6,13,0.555555555555556,0.083076923076923
"1646","rat",0.9,12,0.444444444444444,0.16875
"1647","agouti",1,12,0.666666666666667,0.125
"1648","agouti",1.1,13,0.888888888888889,0.0951923076923077
"1649","squirrel",1.2,12,0.555555555555556,0.18
"1650","agouti",1.6,13,0.888888888888889,0.138461538461538
"1651","agouti",2.1,13,0.888888888888889,0.181730769230769
"1652","agouti",2.2,13,0.555555555555556,0.304615384615384
"1653","brocket",2.4,13,0.555555555555556,0.332307692307692
"1654","agouti",3.8,12,0.555555555555556,0.57
"1655","brocket",3.9,13,0.444444444444444,0.675000000000001
"1656","ocelot",0.73,12,0.333333333333333,0.1825
"1657","rat",0.72,13,0.555555555555556,0.0996923076923076
"1658","squirrel",0.28,13,0.777777777777778,0.0276923076923077
"1659","paca",2.13,12,0.555555555555556,0.3195
"1660","paca",1.8,12,0.444444444444444,0.3375
"1661","peccary",2.8,13,0.555555555555556,0.387692307692307
"1662","ocelot",1.5,11,0.444444444444444,0.306818181818182
"1663","agouti",0.44,13,1.33333333333333,0.0253846153846154
"1664","rat",0.54,11,0.555555555555556,0.0883636363636363
"1665","agouti",1,13,0.777777777777778,0.0989010989010989
"1666","peccary",1.41,13,0.555555555555556,0.195230769230769
"1667","rat",0.54,12,0.444444444444444,0.10125
"1668","paca",2.6,12,0.555555555555556,0.39
"1669","agouti",0.53,12,0.444444444444444,0.0993750000000001
"1670","peccary",1.03,13,1.55555555555556,0.0509340659340658
"1671","agouti",1.24,11,0.555555555555556,0.202909090909091
"1672","peccary",1.54,13,0.666666666666667,0.177692307692308
"1673","agouti",0.88,13,1.44444444444444,0.0468639053254439
"1674","agouti",2.08,13,1.44444444444444,0.110769230769231
"1675","agouti",2.43,13,2.66666666666667,0.0700961538461538
"1676","rat",0.56,13,1.22222222222222,0.0352447552447553
"1677","agouti",1.62,13,0.555555555555556,0.224307692307692
"1678","peccary",1.4,13,0.555555555555556,0.193846153846154
"1679","agouti",1.6,13,0.777777777777778,0.158241758241758
"1680","paca",1.6,14,0.555555555555556,0.205714285714286
"1681","brocket",1.7,14,0.777777777777778,0.156122448979592
"1682","paca",1.8,13,0.444444444444444,0.311538461538462
"1683","brocket",2.2,14,0.777777777777778,0.202040816326531
"1684","peccary",2.3,14,0.555555555555556,0.295714285714285
"1685","paca",2.6,13,0.555555555555556,0.36
"1686","agouti",3,14,0.555555555555556,0.385714285714285
"1687","brocket",3.1,14,0.555555555555556,0.398571428571428
"1688","agouti",4,13,0.888888888888889,0.346153846153846
"1689","peccary",5.2,14,0.555555555555556,0.668571428571428
"1690","paca",0.4,14,0.555555555555556,0.0514285714285714
"1691","agouti",0.52,14,0.777777777777778,0.0477551020408163
"1692","paca",1.97,14,1.33333333333333,0.105535714285715
"1693","agouti",0.6,13,0.555555555555556,0.083076923076923
"1694","peccary",1.8,14,0.444444444444444,0.289285714285715
"1695","armadillo",0.69,14,0.555555555555556,0.0887142857142856
"1696","agouti",1.72,14,1.44444444444444,0.0850549450549453
"1697","agouti",2.6,13,0.888888888888889,0.225
"1698","mouse",1.75,14,0.555555555555556,0.225
"1699","brocket",0.83,13,0.444444444444444,0.143653846153846
"1700","rat",1.34,14,0.555555555555556,0.172285714285714
"1701","agouti",0.84,14,0.555555555555556,0.108
"1702","agouti",1.8,14,1.77777777777778,0.0723214285714285
"1703","agouti",0.5,15,0.888888888888889,0.0375
"1704","agouti",0.9,15,0.777777777777778,0.0771428571428571
"1705","peccary",1,15,0.555555555555556,0.12
"1706","paca",1.1,15,0.555555555555556,0.132
"1707","agouti",1.4,14,0.555555555555556,0.18
"1708","agouti",1.5,15,0.555555555555556,0.18
"1709","agouti",1.6,15,0.555555555555556,0.192
"1710","peccary",1.8,14,0.555555555555556,0.231428571428571
"1711","agouti",1.9,15,0.777777777777778,0.162857142857143
"1712","agouti",2,14,0.666666666666667,0.214285714285714
"1713","brocket",2.1,14,0.555555555555556,0.27
"1714","agouti",2.4,15,0.555555555555556,0.288
"1715","brocket",2.7,13,0.444444444444444,0.467307692307693
"1716","peccary",2.8,15,0.555555555555556,0.336
"1717","peccary",3.1,15,0.777777777777778,0.265714285714286
"1718","peccary",3.8,14,0.777777777777778,0.348979591836735
"1719","peccary",4.2,15,0.777777777777778,0.36
"1720","brocket",5.2,14,0.777777777777778,0.477551020408163
"1721","brocket",2.08,13,0.444444444444444,0.36
"1722","peccary",0.67,14,0.777777777777778,0.0615306122448979
"1723","agouti",0.96,15,0.444444444444444,0.144
"1724","paca",0.73,14,0.555555555555556,0.0938571428571428
"1725","agouti",0.72,15,2.55555555555556,0.0187826086956521
"1726","rat",2.5,14,0.666666666666667,0.267857142857143
"1727","agouti",1.71,14,0.777777777777778,0.157040816326531
"1728","agouti",0.95,15,0.888888888888889,0.07125
"1729","agouti",0.4,14,0.777777777777778,0.036734693877551
"1730","agouti",0.83,15,0.555555555555556,0.0995999999999999
"1731","peccary",1.2,14,0.666666666666667,0.128571428571429
"1732","agouti",0.59,15,0.555555555555556,0.0707999999999999
"1733","agouti",1.77,15,2.44444444444444,0.0482727272727274
"1734","peccary",1.1,14,0.666666666666667,0.117857142857143
"1735","agouti",1.91,15,0.777777777777778,0.163714285714286
"1736","brocket",1.8,15,0.444444444444444,0.27
"1737","agouti",0.76,15,0.666666666666667,0.076
"1738","agouti",1.1,14,0.888888888888889,0.0883928571428571
"1739","rat",0.95,15,0.555555555555556,0.114
"1740","paca",2.9,14,0.444444444444444,0.466071428571429
"1741","squirrel",0.52,15,0.555555555555556,0.0623999999999999
"1742","agouti",0.8,15,0.777777777777778,0.0685714285714286
"1743","brocket",2.97,15,0.444444444444444,0.445500000000001
"1744","paca",2.61,14,0.444444444444444,0.419464285714286
"1745","paca",1,16,0.555555555555556,0.1125
"1746","agouti",1.1,16,0.444444444444444,0.1546875
"1747","paca",1.2,15,0.555555555555556,0.144
"1748","agouti",1.5,16,0.888888888888889,0.10546875
"1749","peccary",1.6,16,0.888888888888889,0.1125
"1750","paca",1.9,15,0.555555555555556,0.228
"1751","paca",2.2,16,0.666666666666667,0.20625
"1752","coati",2.7,16,0.888888888888889,0.18984375
"1753","brocket",2.7,16,0.666666666666667,0.253125
"1754","peccary",3.4,16,0.555555555555556,0.3825
"1755","peccary",4.6,15,0.555555555555556,0.551999999999999
"1756","tamandua",3.05,16,0.555555555555556,0.343125
"1757","ocelot",2.2,16,0.444444444444444,0.309375
"1758","paca",0.4,15,0.555555555555556,0.048
"1759","agouti",0.9,16,0.444444444444444,0.1265625
"1760","agouti",1.1,16,0.444444444444444,0.1546875
"1761","paca",1.74,16,1.44444444444444,0.0752884615384618
"1762","coati",1.39,15,0.555555555555556,0.1668
"1763","agouti",0.41,15,0.555555555555556,0.0492
"1764","paca",2.05,16,0.555555555555556,0.230625
"1765","peccary",1.35,16,1.66666666666667,0.0506249999999999
"1766","brocket",3.4,16,0.444444444444444,0.478125
"1767","peccary",2,16,0.555555555555556,0.225
"1768","agouti",1.1,16,0.777777777777778,0.0883928571428571
"1769","brocket",1.5,15,0.444444444444444,0.225
"1770","agouti",2.25,15,0.444444444444444,0.3375
"1771","rat",0.48,15,0.555555555555556,0.0575999999999999
"1772","agouti",1.25,15,0.555555555555556,0.15
"1773","agouti",0.63,15,0.666666666666667,0.063
"1774","ocelot",1.72,15,0.444444444444444,0.258
"1775","peccary",0.8,17,0.555555555555556,0.0847058823529411
"1776","agouti",0.9,17,1,0.0529411764705882
"1777","agouti",1.3,17,0.888888888888889,0.0860294117647059
"1778","ocelot",1.6,16,0.555555555555556,0.18
"1779","paca",1.7,16,0.555555555555556,0.19125
"1780","agouti",1.8,16,0.555555555555556,0.2025
"1781","agouti",1.9,17,0.777777777777778,0.143697478991597
"1782","coati",2.2,17,0.888888888888889,0.145588235294118
"1783","peccary",2.8,16,0.666666666666667,0.2625
"1784","peccary",3,17,0.555555555555556,0.317647058823529
"1785","paca",3.1,16,0.555555555555556,0.34875
"1786","peccary",3.3,16,0.555555555555556,0.37125
"1787","agouti",0.66,17,0.666666666666667,0.058235294117647
"1788","brocket",1.75,17,0.555555555555556,0.185294117647059
"1789","agouti",1.47,17,0.888888888888889,0.0972794117647059
"1790","agouti",0.4,17,0.666666666666667,0.0352941176470588
"1791","agouti",3.13,17,0.555555555555556,0.331411764705882
"1792","peccary",2.2,17,0.555555555555556,0.232941176470588
"1793","agouti",1.88,17,1.77777777777778,0.0622058823529411
"1794","paca",1.7,17,0.555555555555556,0.18
"1795","agouti",2.9,16,0.666666666666667,0.271875
"1796","agouti",1.75,17,0.555555555555556,0.185294117647059
"1797","brocket",1.7,18,0.555555555555556,0.17
"1798","brocket",1.8,18,0.555555555555556,0.18
"1799","peccary",2,18,0.555555555555556,0.2
"1800","coati",2.6,18,0.888888888888889,0.1625
"1801","coati",3.6,18,1,0.2
"1802","agouti",4.4,18,0.777777777777778,0.314285714285714
"1803","agouti",0.64,18,0.666666666666667,0.0533333333333333
"1804","paca",1.41,17,0.555555555555556,0.149294117647059
"1805","agouti",2.27,18,0.555555555555556,0.227
"1806","squirrel",0.64,17,0.666666666666667,0.0564705882352941
"1807","paca",1.2,18,0.666666666666667,0.1
"1808","squirrel",0.61,17,0.555555555555556,0.0645882352941176
"1809","agouti",1.24,18,0.777777777777778,0.0885714285714286
"1810","coati",0.6,18,0.555555555555556,0.0599999999999999
"1811","paca",0.6,19,0.666666666666667,0.0473684210526316
"1812","agouti",0.6,19,0.555555555555556,0.0568421052631578
"1813","agouti",0.8,19,0.666666666666667,0.0631578947368421
"1814","paca",0.8,19,0.555555555555556,0.0757894736842105
"1815","paca",0.8,19,0.444444444444444,0.0947368421052633
"1816","peccary",0.9,19,0.555555555555556,0.0852631578947368
"1817","brocket",0.9,19,0.777777777777778,0.0609022556390977
"1818","agouti",1,18,0.555555555555556,0.0999999999999999
"1819","paca",1,19,0.555555555555556,0.0947368421052631
"1820","agouti",1.2,19,0.666666666666667,0.0947368421052631
"1821","opossum",1.3,19,0.555555555555556,0.123157894736842
"1822","agouti",1.3,18,0.555555555555556,0.13
"1823","agouti",1.4,19,0.777777777777778,0.0947368421052631
"1824","peccary",1.6,19,0.555555555555556,0.151578947368421
"1825","paca",1.6,19,0.555555555555556,0.151578947368421
"1826","agouti",1.6,19,0.888888888888889,0.0947368421052632
"1827","paca",1.6,19,0.555555555555556,0.151578947368421
"1828","peccary",1.6,19,0.555555555555556,0.151578947368421
"1829","peccary",1.7,19,0.555555555555556,0.161052631578947
"1830","peccary",1.7,18,0.555555555555556,0.17
"1831","agouti",1.8,19,0.555555555555556,0.170526315789474
"1832","coati",1.8,19,0.888888888888889,0.106578947368421
"1833","brocket",1.8,19,0.555555555555556,0.170526315789474
"1834","peccary",1.9,19,0.555555555555556,0.18
"1835","peccary",1.9,19,0.888888888888889,0.1125
"1836","coati",2,19,0.777777777777778,0.135338345864662
"1837","agouti",2,19,0.777777777777778,0.135338345864662
"1838","brocket",2,18,0.555555555555556,0.2
"1839","agouti",2.2,19,0.888888888888889,0.130263157894737
"1840","agouti",2.2,19,0.777777777777778,0.148872180451128
"1841","agouti",2.2,19,0.555555555555556,0.208421052631579
"1842","brocket",2.2,19,0.666666666666667,0.173684210526316
"1843","paca",2.2,19,0.555555555555556,0.208421052631579
"1844","ocelot",2.3,19,0.666666666666667,0.181578947368421
"1845","peccary",2.4,19,0.555555555555556,0.227368421052631
"1846","brocket",2.5,19,0.555555555555556,0.236842105263158
"1847","brocket",2.5,19,0.888888888888889,0.148026315789474
"1848","brocket",2.5,19,0.888888888888889,0.148026315789474
"1849","brocket",2.6,19,0.888888888888889,0.153947368421053
"1850","peccary",2.8,19,0.555555555555556,0.265263157894737
"1851","coati",2.8,19,0.888888888888889,0.165789473684211
"1852","agouti",2.8,19,0.777777777777778,0.189473684210526
"1853","brocket",2.8,19,0.888888888888889,0.165789473684211
"1854","peccary",2.9,19,0.555555555555556,0.274736842105263
"1855","brocket",2.9,18,0.666666666666667,0.241666666666667
"1856","coati",2.9,19,0.777777777777778,0.196240601503759
"1857","peccary",3,19,0.555555555555556,0.284210526315789
"1858","brocket",3,18,0.555555555555556,0.3
"1859","agouti",3.1,19,0.555555555555556,0.293684210526316
"1860","peccary",3.1,19,0.777777777777778,0.209774436090226
"1861","coati",3.1,19,0.777777777777778,0.209774436090226
"1862","peccary",3.2,19,0.555555555555556,0.303157894736842
"1863","peccary",3.3,19,0.555555555555556,0.312631578947368
"1864","agouti",3.3,19,0.666666666666667,0.260526315789474
"1865","peccary",3.3,19,0.555555555555556,0.312631578947368
"1866","paca",3.3,19,0.555555555555556,0.312631578947368
"1867","agouti",3.7,19,0.555555555555556,0.350526315789473
"1868","peccary",3.7,19,0.666666666666667,0.292105263157895
"1869","ocelot",3.7,19,0.555555555555556,0.350526315789473
"1870","agouti",3.9,19,0.777777777777778,0.26390977443609
"1871","agouti",4.2,19,0.555555555555556,0.397894736842105
"1872","agouti",4.2,19,0.888888888888889,0.248684210526316
"1873","brocket",4.4,19,0.555555555555556,0.416842105263158
"1874","brocket",4.8,18,0.555555555555556,0.48
"1875","agouti",5,19,0.777777777777778,0.338345864661654
"1876","agouti",8.7,18,0.777777777777778,0.621428571428571
"1877","agouti",1.5,19,0.555555555555556,0.142105263157895
"1878","agouti",2.07,19,0.666666666666667,0.163421052631579
"1879","mouse",0.4,18,0.555555555555556,0.04
"1880","agouti",0.83,19,0.555555555555556,0.0786315789473684
"1881","agouti",1.9,19,0.666666666666667,0.15
"1882","agouti",1.87,19,0.555555555555556,0.177157894736842
"1883","agouti",2.61,19,0.666666666666667,0.206052631578947
"1884","agouti",1.1,19,0.777777777777778,0.0744360902255639
"1885","agouti",3.7,19,0.555555555555556,0.350526315789473
"1886","paca",4.15,19,0.555555555555556,0.393157894736842
"1887","paca",1.6,19,0.444444444444444,0.189473684210527
"1888","paca",3.71,19,0.555555555555556,0.351473684210526
"1889","agouti",1.7,19,0.555555555555556,0.161052631578947
"1890","brocket",1.2,19,0.555555555555556,0.113684210526316
"1891","agouti",2.37,19,0.666666666666667,0.187105263157895
"1892","agouti",2.18,19,0.777777777777778,0.147518796992481
"1893","brocket",2.54,19,0.777777777777778,0.17187969924812
"1894","rat",0.35,19,1,0.0184210526315789
"1895","agouti",0.83,19,2.33333333333333,0.0187218045112782
"1896","agouti",1.26,19,1.55555555555556,0.0426315789473683
"1897","agouti",0.74,19,0.666666666666667,0.0584210526315789
"1898","tamandua",2.03,19,0.444444444444444,0.240394736842105
"1899","brocket",3.8,19,0.444444444444444,0.45
"1900","squirrel",0.42,19,0.555555555555556,0.0397894736842105
"1901","coati",0.37,19,0.555555555555556,0.0350526315789473
"1902","coati",0.89,19,0.555555555555556,0.0843157894736841
"1903","ocelot",1.28,19,0.444444444444444,0.151578947368421
"1904","peccary",4.3,19,0.555555555555556,0.407368421052631
"1905","rat",0.43,19,0.555555555555556,0.0407368421052631
"1906","agouti",0.63,19,0.555555555555556,0.0596842105263157
"1907","brocket",1.24,19,0.555555555555556,0.117473684210526
"1908","paca",0.85,19,0.555555555555556,0.0805263157894736
"1909","paca",1.6,18,0.555555555555556,0.16
"1910","agouti",3.83,19,0.555555555555556,0.362842105263158
"1911","paca",5,19,0.555555555555556,0.473684210526315
"1912","agouti",1.16,19,0.777777777777778,0.0784962406015037
"1913","agouti",1.8,19,0.555555555555556,0.170526315789474
"1914","brocket",0.55,19,0.555555555555556,0.0521052631578947
"1915","agouti",0.56,19,0.777777777777778,0.0378947368421053
"1916","agouti",3,19,0.555555555555556,0.284210526315789
"1917","agouti",0.56,19,0.777777777777778,0.0378947368421053
"1918","agouti",1.46,19,0.444444444444444,0.172894736842105
"1919","brocket",1.5,19,0.555555555555556,0.142105263157895
"1920","agouti",0.63,19,0.888888888888889,0.0373026315789474
"1921","brocket",2.23,19,0.444444444444444,0.264078947368421
"1922","agouti",2.25,19,0.444444444444444,0.266447368421053
"1923","agouti",4.19,19,0.555555555555556,0.396947368421052
"1924","agouti",1.43,19,0.444444444444444,0.169342105263158
"1925","peccary",0.4,19,1.33333333333333,0.0157894736842106
"1926","opossum",2,19,0.555555555555556,0.189473684210526
"1927","agouti",1.47,19,2.44444444444444,0.0316507177033493
"1928","peccary",3.6,19,0.777777777777778,0.243609022556391
"1929","rat",1.19,19,0.444444444444444,0.140921052631579
"1930","agouti",1.8,19,0.888888888888889,0.106578947368421
"1931","ocelot",0.59,19,0.555555555555556,0.0558947368421052
"1932","agouti",0.9,19,0.666666666666667,0.0710526315789473
"1933","agouti",1.22,19,0.555555555555556,0.115578947368421
"1934","agouti",3.67,19,0.666666666666667,0.289736842105263
"1935","armadillo",3.8,19,0.444444444444444,0.45
"1936","agouti",1.59,19,2.11111111111111,0.0396398891966759
"1937","brocket",2.22,19,0.555555555555556,0.210315789473684
"1938","brocket",8.7,19,0.777777777777778,0.588721804511278
"1939","agouti",1.29,19,0.555555555555556,0.122210526315789
"1940","paca",0.9,18,0.555555555555556,0.0899999999999999
"1941","agouti",0.45,19,0.444444444444444,0.0532894736842106
"1942","agouti",0.85,19,0.666666666666667,0.0671052631578947
"1943","brocket",2.6,19,0.555555555555556,0.246315789473684
"1944","brocket",1.68,19,0.555555555555556,0.159157894736842
"1945","peccary",0.6,20,0.777777777777778,0.0385714285714286
"1946","brocket",1.7,20,0.777777777777778,0.109285714285714
"1947","agouti",1.8,20,0.777777777777778,0.115714285714286
"1948","agouti",2.8,20,0.666666666666667,0.21
"1949","coati",3.3,20,0.777777777777778,0.212142857142857
"1950","paca",1.56,20,0.555555555555556,0.1404
"1951","peccary",3.49,20,0.555555555555556,0.3141
"1952","peccary",5.78,20,0.777777777777778,0.371571428571428
"1953","peccary",2.77,20,0.555555555555556,0.2493
"1954","brocket",0.85,20,1.33333333333333,0.0318750000000001
"1955","agouti",1.29,20,0.777777777777778,0.0829285714285714
"1956","peccary",4.15,20,0.555555555555556,0.3735
"1957","peccary",2,20,0.555555555555556,0.18
"1958","brocket",2.3,21,0.555555555555556,0.197142857142857
"1959","peccary",0.59,20,0.555555555555556,0.0530999999999999
"1960","paca",1.4,21,0.555555555555556,0.12
"1961","paca",1.4,22,0.555555555555556,0.114545454545454
"1962","peccary",1.9,22,0.666666666666667,0.129545454545454
"1963","agouti",1.9,22,0.555555555555556,0.155454545454545
"1964","agouti",2.2,22,0.777777777777778,0.128571428571429
"1965","brocket",3.5,22,0.666666666666667,0.238636363636364
"1966","brocket",5.1,21,0.888888888888889,0.273214285714286
"1967","agouti",1.14,22,0.888888888888889,0.0582954545454545
"1968","rat",1.57,21,0.555555555555556,0.134571428571428
"1969","paca",0.74,22,0.444444444444444,0.0756818181818183
"1970","peccary",3.1,22,0.777777777777778,0.181168831168831
"1971","rat",0.8,22,0.555555555555556,0.0654545454545454
"1972","peccary",1.01,21,0.666666666666667,0.0721428571428571
"1973","agouti",1.7,22,0.777777777777778,0.0993506493506493
"1974","paca",1.9,22,0.555555555555556,0.155454545454545
"1975","peccary",5,23,0.555555555555556,0.391304347826087
"1976","peccary",2.6,23,0.555555555555556,0.203478260869565
"1977","brocket",1.18,23,0.555555555555556,0.0923478260869564
"1978","agouti",5.4,22,0.444444444444444,0.552272727272728
"1979","agouti",1.1,23,0.555555555555556,0.0860869565217391
"1980","agouti",0.85,23,0.666666666666667,0.0554347826086956
"1981","agouti",1.5,24,0.777777777777778,0.0803571428571428
"1982","peccary",2.1,24,0.777777777777778,0.1125
"1983","ocelot",5.44,24,0.555555555555556,0.408
"1984","rat",1.04,24,0.555555555555556,0.0779999999999999
"1985","agouti",4,24,0.666666666666667,0.25
"1986","agouti",0.9,24,0.666666666666667,0.05625
"1987","brocket",1.4,25,0.555555555555556,0.1008
"1988","peccary",1.9,25,0.444444444444444,0.171
"1989","peccary",3.1,24,0.555555555555556,0.2325
"1990","brocket",3.4,25,0.555555555555556,0.2448
"1991","agouti",4,24,0.888888888888889,0.1875
"1992","agouti",6,25,0.888888888888889,0.27
"1993","agouti",1.5,24,0.555555555555556,0.1125
"1994","agouti",0.75,24,0.444444444444444,0.0703125000000001
"1995","agouti",1.35,25,0.777777777777778,0.0694285714285714
"1996","brocket",1.6,24,0.555555555555556,0.12
"1997","agouti",2.4,26,0.777777777777778,0.118681318681319
"1998","peccary",5,26,0.666666666666667,0.288461538461538
"1999","peccary",1.33,25,0.555555555555556,0.0957599999999999
"2000","peccary",5.8,25,0.666666666666667,0.348
"2001","agouti",2.83,25,0.555555555555556,0.20376
"2002","peccary",1.8,26,0.555555555555556,0.124615384615385
"2003","agouti",0.6,26,0.777777777777778,0.0296703296703297
"2004","peccary",3.1,26,0.444444444444444,0.268269230769231
"2005","brocket",3.85,26,0.666666666666667,0.222115384615384
"2006","peccary",1.9,27,0.777777777777778,0.0904761904761904
"2007","agouti",2.2,27,0.777777777777778,0.104761904761905
"2008","peccary",2.7,27,0.555555555555556,0.18
"2009","agouti",5.4,27,0.888888888888889,0.225
"2010","agouti",2.2,26,0.555555555555556,0.152307692307692
"2011","agouti",0.78,27,0.777777777777778,0.0371428571428571
"2012","agouti",1.5,27,0.777777777777778,0.0714285714285714
"2013","agouti",0.9,27,0.555555555555556,0.0599999999999999
"2014","agouti",3.2,28,0.888888888888889,0.128571428571429
"2015","peccary",3.6,27,0.666666666666667,0.2
"2016","opossum",0.7,28,0.444444444444444,0.05625
"2017","agouti",1.2,29,0.555555555555556,0.0744827586206896
"2018","peccary",1.4,29,0.555555555555556,0.0868965517241378
"2019","brocket",1.5,29,0.888888888888889,0.0581896551724138
