"","X.2","X.1","X","species","speed","category","size","Body_mass_g","distance","avgduration"
"324",1050,1050,1050,"agouti",0.3375,"SF","small",2309.12,0.3,0.444444444444444
"325",1051,1051,1051,"squirrel",0.324,"SF","small",545.4,0.54,0.555555555555556
"326",1052,1052,1052,"agouti",0.253846153846155,"SF","small",2309.12,1.1,1.44444444444444
"327",1053,1053,1053,"squirrel",0.315,"SF","small",545.4,0.42,0.444444444444444
"328",1054,1054,1054,"agouti",0.495,"SF","small",2309.12,0.55,0.555555555555556
"329",1055,1055,1055,"agouti",0.1125,"SF","small",2309.12,0.75,2.22222222222222
"330",1056,1056,1056,"agouti",0.225,"SF","small",2309.12,1.8,2.66666666666667
"331",1057,1057,1057,"agouti",0.450000000000001,"SF","small",2309.12,0.4,0.444444444444444
"332",1058,1058,1058,"peccary",0.143076923076924,"LS","large",21133.69,0.62,1.44444444444444
"333",1059,1059,1059,"paca",0.33,"LS","large",8172.55,0.44,0.444444444444444
"334",1060,1060,1060,"agouti",0.3075,"SF","small",2309.12,0.41,0.444444444444444
"335",1061,1061,1061,"agouti",0.641250000000001,"SF","small",2309.12,0.57,0.444444444444444
"336",1062,1062,1062,"paca",0.42,"LS","large",8172.55,0.84,0.666666666666667
"337",1063,1063,1063,"rat",0.413333333333333,"SF","small",282.17,1.24,1
"338",1064,1064,1064,"paca",0.899999999999999,"LS","large",8172.55,1,0.555555555555556
"339",1065,1065,1065,"agouti",0.497142857142857,"SF","small",2309.12,1.16,0.777777777777778
"340",1066,1066,1066,"agouti",0.17,"SF","small",2309.12,0.68,1.33333333333333
"341",1067,1067,1067,"mouse",0.3975,"SF","small",19.3,0.53,0.444444444444444
"342",1068,1068,1068,"agouti",0.0975000000000001,"SF","small",2309.12,0.65,2.22222222222222
"343",1069,1069,1069,"agouti",0.557142857142857,"SF","small",2309.12,1.3,0.777777777777778
"344",1070,1070,1070,"agouti",0.313846153846155,"SF","small",2309.12,1.36,1.44444444444444
"345",1071,1071,1071,"armadillo",0.539999999999999,"SF","small",3949.01,0.6,0.555555555555556
"346",1072,1072,1072,"paca",0.712500000000001,"LS","large",8172.55,0.95,0.444444444444444
"347",1073,1073,1073,"agouti",0.765000000000001,"SF","small",2309.12,0.68,0.444444444444444
"348",1074,1074,1074,"agouti",0.362727272727273,"SF","small",2309.12,2.66,2.44444444444444
"349",1075,1075,1075,"brocket",0.500000000000001,"LF","large",20546.86,3.5,2.33333333333333
"350",1076,1076,1076,"agouti",0.0428571428571429,"SF","small",2309.12,0.1,0.777777777777778
"351",1077,1077,1077,"agouti",0.495,"SF","small",2309.12,0.66,0.666666666666667
"352",1078,1078,1078,"peccary",0.899999999999999,"LS","large",21133.69,1,0.555555555555556
"353",1079,1079,1079,"agouti",0.145714285714285,"SF","small",2309.12,0.68,1.55555555555556
"354",1080,1080,1080,"ocelot",0.152727272727273,"LF","large",11880,0.56,1.22222222222222
"355",1081,1081,1081,"mouse",0.124285714285714,"SF","small",19.3,0.58,1.55555555555556
"356",1082,1082,1082,"agouti",0.565714285714286,"SF","small",2309.12,0.88,0.777777777777778
"357",1083,1083,1083,"brocket",0.45,"LF","large",20546.86,0.9,0.666666666666667
"358",1084,1084,1084,"agouti",0.117272727272727,"SF","small",2309.12,0.43,1.22222222222222
"359",1085,1085,1085,"agouti",0.0821052631578948,"SF","small",2309.12,0.52,2.11111111111111
"360",1086,1086,1086,"agouti",0.217894736842105,"SF","small",2309.12,1.38,2.11111111111111
"361",1087,1087,1087,"brocket",0.708750000000001,"LF","large",20546.86,0.63,0.444444444444444
"362",1088,1088,1088,"mouse",0.4275,"SF","small",19.3,0.38,0.444444444444444
"363",1089,1089,1089,"ocelot",0.450000000000001,"LF","large",11880,0.4,0.444444444444444
"364",1090,1090,1090,"coati",0.387,"SF","small",3775.5,0.43,0.555555555555556
"365",1091,1091,1091,"agouti",0.08,"SF","small",2309.12,0.48,2
"366",1092,1092,1092,"peccary",0.0959999999999998,"LS","large",21133.69,0.48,1.66666666666667
"367",1093,1093,1093,"agouti",0.130714285714285,"SF","small",2309.12,0.61,1.55555555555556
"368",1094,1094,1094,"agouti",0.366,"SF","small",2309.12,0.61,0.555555555555556
"369",1095,1095,1095,"coati",0.156428571428571,"SF","small",3775.5,0.73,1.55555555555556
"370",1096,1096,1096,"agouti",0.147,"SF","small",2309.12,0.98,2.22222222222222
"371",1097,1097,1097,"agouti",0.428571428571428,"SF","small",2309.12,1,0.777777777777778
"372",1098,1098,1098,"agouti",0.375,"SF","small",2309.12,1,0.888888888888889
"373",1099,1099,1099,"ocelot",0.665999999999999,"LF","large",11880,1.11,0.555555555555556
"374",1100,1100,1100,"coati",0.557142857142857,"SF","small",3775.5,1.3,0.777777777777778
"375",1101,1101,1101,"agouti",0.728571428571428,"SF","small",2309.12,1.7,0.777777777777778
"376",1102,1102,1102,"brocket",0.27,"LF","large",20546.86,1.8,2.22222222222222
"377",1103,1103,1103,"brocket",0.62142857142857,"LF","large",20546.86,2.9,1.55555555555556
"378",1104,1104,1104,"squirrel",0.263571428571428,"SF","small",545.4,0.41,0.777777777777778
"379",1105,1105,1105,"tamandua",0.21,"LS","large",4800,0.42,0.666666666666667
"380",1106,1106,1106,"agouti",0.0678947368421053,"SF","small",2309.12,0.43,2.11111111111111
"381",1107,1107,1107,"ocelot",0.147272727272728,"LF","large",11880,0.54,1.22222222222222
"382",1108,1108,1108,"mouse",0.134,"SF","small",19.3,0.67,1.66666666666667
"383",1109,1109,1109,"agouti",0.201818181818182,"SF","small",2309.12,0.74,1.22222222222222
"384",1110,1110,1110,"agouti",0.15,"SF","small",2309.12,0.8,1.77777777777778
"385",1111,1111,1111,"agouti",0.242307692307693,"SF","small",2309.12,1.05,1.44444444444444
"386",1112,1112,1112,"rat",0.315,"SF","small",282.17,0.42,0.666666666666667
"387",1113,1113,1113,"mouse",0.15,"SF","small",19.3,0.55,1.22222222222222
"388",1114,1114,1114,"squirrel",0.514285714285714,"SF","small",545.4,1.2,0.777777777777778
"389",1115,1115,1115,"agouti",0.288,"SF","small",2309.12,0.48,0.555555555555556
"390",1116,1116,1116,"agouti",0.0913043478260868,"SF","small",2309.12,0.7,2.55555555555556
"391",1117,1117,1117,"agouti",0.2325,"SF","small",2309.12,1.24,1.77777777777778
"392",1118,1118,1118,"agouti",0.342,"SF","small",2309.12,0.57,0.555555555555556
"393",1119,1119,1119,"coati",0.6,"SF","small",3775.5,0.8,0.666666666666667
"394",1120,1120,1120,"peccary",0.2,"LS","large",21133.69,0.4,0.666666666666667
"395",1121,1121,1121,"mouse",0.104,"SF","small",19.3,0.52,1.66666666666667
"396",1122,1122,1122,"squirrel",0.0915000000000001,"SF","small",545.4,0.61,2.22222222222222
"397",1123,1123,1123,"agouti",0.167727272727273,"SF","small",2309.12,1.23,2.44444444444444
"398",1124,1124,1124,"agouti",0.169565217391304,"SF","small",2309.12,1.3,2.55555555555556
"399",1125,1125,1125,"agouti",0.233684210526316,"SF","small",2309.12,1.48,2.11111111111111
"400",1126,1126,1126,"tamandua",0.0795652173913042,"LS","large",4800,0.61,2.55555555555556
"401",1127,1127,1127,"agouti",0.366,"SF","small",2309.12,0.61,0.555555555555556
"402",1128,1128,1128,"brocket",0.321818181818182,"LF","large",20546.86,1.18,1.22222222222222
"403",1129,1129,1129,"brocket",0.282857142857142,"LF","large",20546.86,1.32,1.55555555555556
"404",1130,1130,1130,"agouti",0.333,"SF","small",2309.12,0.37,0.555555555555556
"405",1131,1131,1131,"agouti",0.18,"SF","small",2309.12,1.32,2.44444444444444
"406",1132,1132,1132,"ocelot",0.315,"LF","large",11880,0.63,0.666666666666667
"407",1133,1133,1133,"paca",0.154615384615385,"LS","large",8172.55,0.67,1.44444444444444
"408",1134,1134,1134,"paca",0.1425,"LS","large",8172.55,0.76,1.77777777777778
"409",1135,1135,1135,"squirrel",0.0886363636363638,"SF","small",545.4,0.65,2.44444444444444
"410",1136,1136,1136,"paca",0.175,"LS","large",8172.55,0.7,1.33333333333333
"411",1137,1137,1137,"agouti",0.258461538461539,"SF","small",2309.12,1.12,1.44444444444444
"412",1138,1138,1138,"agouti",0.118695652173913,"SF","small",2309.12,0.91,2.55555555555556
"413",1139,1139,1139,"tamandua",0.170454545454546,"LS","large",4800,1.25,2.44444444444444
"414",1140,1140,1140,"agouti",0.372,"SF","small",2309.12,0.62,0.555555555555556
"415",1141,1141,1141,"agouti",0.0999999999999999,"SF","small",2309.12,0.8,2.66666666666667
"416",1142,1142,1142,"rat",1.269,"SF","small",282.17,1.41,0.555555555555556
"417",1143,1143,1143,"agouti",0.1125,"SF","small",2309.12,0.45,1.33333333333333
"418",1144,1144,1144,"coati",0.168,"SF","small",3775.5,1.12,2.22222222222222
"419",1145,1145,1145,"brocket",1.09928571428571,"LF","large",20546.86,1.71,0.777777777777778
"420",1146,1146,1146,"armadillo",0.0964285714285712,"SF","small",3949.01,0.45,1.55555555555556
"421",1147,1147,1147,"rat",0.269999999999999,"SF","small",282.17,1.35,1.66666666666667
"422",1148,1148,1148,"agouti",0.334285714285713,"SF","small",2309.12,1.56,1.55555555555556
"423",1149,1149,1149,"agouti",0.1725,"SF","small",2309.12,0.23,0.666666666666667
"424",1150,1150,1150,"agouti",0.465,"SF","small",2309.12,0.62,0.444444444444444
"425",1151,1151,1151,"armadillo",0.1325,"SF","small",3949.01,0.53,1.33333333333333
"426",1152,1152,1152,"agouti",0.0572727272727274,"SF","small",2309.12,0.42,2.44444444444444
"427",1153,1153,1153,"agouti",0.248571428571428,"SF","small",2309.12,0.58,0.777777777777778
"428",1154,1154,1154,"agouti",0.262857142857143,"SF","small",2309.12,1.84,2.33333333333333
"429",1155,1155,1155,"agouti",0.155,"SF","small",2309.12,0.31,0.666666666666667
"430",1156,1156,1156,"agouti",0.0883333333333333,"SF","small",2309.12,0.53,2
"431",1157,1157,1157,"rat",0.21,"SF","small",282.17,0.35,0.555555555555556
"432",1158,1158,1158,"rat",0.18,"SF","small",282.17,0.4,0.555555555555556
"433",1159,1159,1159,"rat",0.27,"SF","small",282.17,0.6,0.555555555555556
"434",1160,1160,1160,"agouti",0.257142857142857,"SF","small",2309.12,0.6,0.777777777777778
"435",1161,1161,1161,"agouti",0.196875,"SF","small",2309.12,0.7,0.888888888888889
"436",1162,1162,1162,"agouti",0.225,"SF","small",2309.12,0.7,0.777777777777778
"437",1163,1163,1163,"agouti",0.315,"SF","small",2309.12,0.7,0.555555555555556
"438",1164,1164,1164,"paca",0.36,"LS","large",8172.55,0.8,0.555555555555556
"439",1165,1165,1165,"rat",0.48,"SF","small",282.17,0.8,0.555555555555556
"440",1166,1166,1166,"agouti",0.253125,"SF","small",2309.12,0.9,0.888888888888889
"441",1167,1167,1167,"peccary",0.405,"LS","large",21133.69,0.9,0.555555555555556
"442",1168,1168,1168,"paca",0.54,"LS","large",8172.55,0.9,0.555555555555556
"443",1169,1169,1169,"paca",0.3375,"LS","large",8172.55,0.9,0.666666666666667
"444",1170,1170,1170,"paca",0.405,"LS","large",8172.55,0.9,0.555555555555556
"445",1171,1171,1171,"peccary",0.45,"LS","large",21133.69,1,0.555555555555556
"446",1172,1172,1172,"coati",0.3375,"SF","small",3775.5,1.2,0.888888888888889
"447",1173,1173,1173,"peccary",0.779999999999999,"LS","large",21133.69,1.3,0.555555555555556
"448",1174,1174,1174,"brocket",0.45,"LF","large",20546.86,1.4,0.777777777777778
"449",1175,1175,1175,"agouti",0.482142857142857,"SF","small",2309.12,1.5,0.777777777777778
"450",1176,1176,1176,"agouti",0.959999999999999,"SF","small",2309.12,1.6,0.555555555555556
"451",1177,1177,1177,"peccary",0.685714285714286,"LS","large",21133.69,1.6,0.777777777777778
"452",1178,1178,1178,"peccary",0.45,"LS","large",21133.69,1.6,0.888888888888889
"453",1179,1179,1179,"peccary",0.728571428571428,"LS","large",21133.69,1.7,0.777777777777778
"454",1180,1180,1180,"brocket",0.478125,"LF","large",20546.86,1.7,0.888888888888889
"455",1181,1181,1181,"agouti",0.546428571428571,"SF","small",2309.12,1.7,0.777777777777778
"456",1182,1182,1182,"peccary",0.675,"LS","large",21133.69,1.8,0.888888888888889
"457",1183,1183,1183,"coati",0.578571428571428,"SF","small",3775.5,1.8,0.777777777777778
"458",1184,1184,1184,"ocelot",0.578571428571428,"LF","large",11880,1.8,0.777777777777778
"459",1185,1185,1185,"peccary",0.9,"LS","large",21133.69,2.4,0.888888888888889
"460",1186,1186,1186,"brocket",1.08,"LF","large",20546.86,2.4,0.555555555555556
"461",1187,1187,1187,"peccary",2.04,"LS","large",21133.69,3.4,0.555555555555556
"462",1188,1188,1188,"peccary",0.652500000000001,"LS","large",21133.69,0.87,0.444444444444444
"463",1189,1189,1189,"peccary",0.164659090909091,"LS","large",21133.69,1.61,2.44444444444444
"464",1190,1190,1190,"agouti",0.228375,"SF","small",2309.12,2.03,2.22222222222222
"465",1191,1191,1191,"peccary",0.506250000000001,"LS","large",21133.69,4.5,2.22222222222222
"466",1192,1192,1192,"peccary",0.506250000000001,"LS","large",21133.69,4.5,2.22222222222222
"467",1193,1193,1193,"agouti",0.0841304347826086,"SF","small",2309.12,0.86,2.55555555555556
"468",1194,1194,1194,"paca",0.1305,"LS","large",8172.55,0.87,1.66666666666667
"469",1195,1195,1195,"peccary",0.353571428571428,"LS","large",21133.69,2.2,1.55555555555556
"470",1196,1196,1196,"agouti",0.135,"SF","small",2309.12,1.26,2.33333333333333
"471",1197,1197,1197,"agouti",0.0793421052631579,"SF","small",2309.12,0.67,2.11111111111111
"472",1198,1198,1198,"tamandua",0.405,"LS","large",4800,0.45,0.555555555555556
"473",1199,1199,1199,"peccary",0.176785714285714,"LS","large",21133.69,0.55,0.777777777777778
"474",1200,1200,1200,"brocket",0.0659999999999999,"LF","large",20546.86,0.44,1.66666666666667
"475",1201,1201,1201,"agouti",0.294,"SF","small",2309.12,0.49,0.555555555555556
"476",1202,1202,1202,"peccary",0.504,"LS","large",21133.69,1.12,0.555555555555556
"477",1203,1203,1203,"paca",0.235384615384616,"LS","large",8172.55,1.36,1.44444444444444
"478",1204,1204,1204,"agouti",0.0778846153846156,"SF","small",2309.12,0.45,1.44444444444444
"479",1205,1205,1205,"paca",0.125357142857143,"LS","large",8172.55,0.78,1.55555555555556
"480",1206,1206,1206,"agouti",0.1825,"SF","small",2309.12,1.46,2
"481",1207,1207,1207,"coati",0.2115,"SF","small",3775.5,0.47,0.555555555555556
"482",1208,1208,1208,"ocelot",0.695999999999999,"LF","large",11880,1.16,0.555555555555556
"483",1209,1209,1209,"agouti",0.234,"SF","small",2309.12,0.52,0.555555555555556
"484",1210,1210,1210,"agouti",1.26,"SF","small",2309.12,2.8,0.555555555555556
"485",1211,1211,1211,"mouse",0.2835,"SF","small",19.3,0.63,0.555555555555556
"486",1212,1212,1212,"paca",0.276,"LS","large",8172.55,0.46,0.555555555555556
"487",1213,1213,1213,"rat",0.478125,"SF","small",282.17,0.85,0.444444444444444
"488",1214,1214,1214,"ocelot",0.514285714285714,"LF","large",11880,1.6,0.777777777777778
"489",1215,1215,1215,"agouti",0.2775,"SF","small",2309.12,0.74,0.666666666666667
"490",1216,1216,1216,"agouti",0.0771428571428572,"SF","small",2309.12,0.72,2.33333333333333
"491",1217,1217,1217,"agouti",0.0428571428571429,"SF","small",2309.12,0.4,2.33333333333333
"492",1218,1218,1218,"agouti",0.0432692307692309,"SF","small",2309.12,0.25,1.44444444444444
"493",1219,1219,1219,"coati",0.478125,"SF","small",3775.5,1.7,0.888888888888889
"494",1220,1220,1220,"agouti",0.3645,"SF","small",2309.12,0.81,0.555555555555556
"495",1221,1221,1221,"agouti",0.725999999999999,"SF","small",2309.12,1.21,0.555555555555556
"496",1222,1222,1222,"ocelot",0.64875,"LF","large",11880,1.73,0.666666666666667
"497",1223,1223,1223,"coati",0.578571428571428,"SF","small",3775.5,1.8,0.777777777777778
"498",1224,1224,1224,"rat",0.21,"SF","small",282.17,0.35,0.555555555555556
"499",1225,1225,1225,"coati",0.0450000000000001,"SF","small",3775.5,0.44,2.44444444444444
"500",1226,1226,1226,"mouse",0.1875,"SF","small",19.3,0.25,0.444444444444444
"501",1227,1227,1227,"tamandua",0.196875,"LS","large",4800,0.7,0.888888888888889
"502",1228,1228,1228,"agouti",0.0990000000000001,"SF","small",2309.12,0.88,2.22222222222222
"503",1229,1229,1229,"ocelot",0.342,"LF","large",11880,0.57,0.555555555555556
"504",1230,1230,1230,"agouti",0.321428571428571,"SF","small",2309.12,1,0.777777777777778
"505",1231,1231,1231,"rat",0.0859090909090911,"SF","small",282.17,0.42,1.22222222222222
"506",1232,1232,1232,"agouti",0.086785714285714,"SF","small",2309.12,0.54,1.55555555555556
"507",1233,1233,1233,"agouti",0.459642857142857,"SF","small",2309.12,1.43,0.777777777777778
"508",1234,1234,1234,"agouti",0.50625,"SF","small",2309.12,1.8,0.888888888888889
"509",1235,1235,1235,"squirrel",0.153,"SF","small",545.4,0.34,0.555555555555556
"510",1236,1236,1236,"agouti",0.225,"SF","small",2309.12,0.7,0.777777777777778
"511",1237,1237,1237,"agouti",0.0569117647058823,"SF","small",2309.12,0.43,1.88888888888889
"512",1238,1238,1238,"agouti",0.245,"SF","small",2309.12,0.49,0.666666666666667
"513",1239,1239,1239,"agouti",0.189642857142857,"SF","small",2309.12,0.59,0.777777777777778
"514",1240,1240,1240,"agouti",0.36,"SF","small",2309.12,0.84,0.777777777777778
"515",1241,1241,1241,"mouse",0.0739285714285712,"SF","small",19.3,0.46,1.55555555555556
"516",1242,1242,1242,"squirrel",0.100384615384616,"SF","small",545.4,0.58,1.44444444444444
"517",1243,1243,1243,"agouti",0.234642857142857,"SF","small",2309.12,0.73,0.777777777777778
"518",1244,1244,1244,"peccary",0.578571428571428,"LS","large",21133.69,1.8,0.777777777777778
"519",1245,1245,1245,"agouti",0.167142857142857,"SF","small",2309.12,0.39,0.777777777777778
"520",1246,1246,1246,"paca",0.216,"LS","large",8172.55,0.48,0.555555555555556
"521",1247,1247,1247,"agouti",0.0562500000000001,"SF","small",2309.12,0.55,2.44444444444444
"522",1248,1248,1248,"agouti",0.0572727272727274,"SF","small",2309.12,0.56,2.44444444444444
"523",1249,1249,1249,"tamandua",0.257142857142857,"LS","large",4800,0.8,0.777777777777778
"524",1250,1250,1250,"coati",0.100657894736842,"SF","small",3775.5,0.85,2.11111111111111
"525",1251,1251,1251,"agouti",0.637500000000001,"SF","small",2309.12,0.85,0.444444444444444
"526",1252,1252,1252,"agouti",0.647999999999999,"SF","small",2309.12,1.08,0.555555555555556
"527",1253,1253,1253,"agouti",0.173571428571428,"SF","small",2309.12,1.08,1.55555555555556
"528",1254,1254,1254,"paca",0.150882352941176,"LS","large",8172.55,1.14,1.88888888888889
"529",1255,1255,1255,"coati",0.148026315789474,"SF","small",3775.5,1.25,2.11111111111111
"530",1256,1256,1256,"agouti",0.1995,"SF","small",2309.12,1.33,1.66666666666667
"531",1257,1257,1257,"coati",0.61125,"SF","small",3775.5,1.63,0.666666666666667
"532",1258,1258,1258,"coati",0.857142857142857,"SF","small",3775.5,2,0.777777777777778
"533",1259,1259,1259,"agouti",0.261428571428571,"SF","small",2309.12,0.61,0.777777777777778
"534",1260,1260,1260,"agouti",0.0958695652173911,"SF","small",2309.12,0.98,2.55555555555556
"535",1261,1261,1261,"ocelot",0.27,"LF","large",11880,0.6,0.555555555555556
"536",1262,1262,1262,"agouti",0.0885937499999999,"SF","small",2309.12,0.63,1.77777777777778
"537",1263,1263,1263,"agouti",0.286875,"SF","small",2309.12,1.02,0.888888888888889
"538",1264,1264,1264,"agouti",0.0806250000000002,"SF","small",2309.12,0.43,1.33333333333333
"539",1265,1265,1265,"coati",0.0635294117647058,"SF","small",3775.5,0.48,1.88888888888889
"540",1266,1266,1266,"agouti",0.218571428571429,"SF","small",2309.12,0.51,0.777777777777778
"541",1267,1267,1267,"peccary",0.0814285714285715,"LS","large",21133.69,0.76,2.33333333333333
"542",1268,1268,1268,"paca",0.117,"LS","large",8172.55,0.78,1.66666666666667
