"X.2","X.1","X","id","camid","image_name","x","y","frame_number","sequence_id","number_of_points","DateTimeOriginal","species","label","note","height","position","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","pixdiff","dist","timediff","time","speed","frames"
2418,2634,1033,1033,"CAM_50562","MathuAkru-2015-08-04_13-54-34-CAM50562.jpg",1200.776968,1403.680671,1218,366,10,"2015:08:04 13:54:34","takin young","movement","",NA,NA,"MAK_17","MAK_17 1218",2048,1536,"MAK_17",1.87385878349244,0.0865448583341128,57,4.95902038254467,2102.22074778062,4.08008452364277,1035287,1035287,3.9410178275616e-06,20
2428,2644,1043,1043,"CAM_50562","MathuAkru-2015-08-04_13-54-21-CAM50562.jpg",1493.060388,1596.053763,1208,367,10,"2015:08:04 13:54:21","takin","movement","",NA,NA,"MAK_17","MAK_17 1208",2048,1536,"MAK_17",1.41959107479436,0.229638313683511,67,13.1582753740652,2333.3266515427,3.42783600403497,1035304,1035304,3.31094635395494e-06,20
2438,2654,1053,1053,"CAM_50562","MathuAkru-2015-08-04_13-30-47-CAM50562_1.jpg",1087.831488,1119.97949,1198,368,10,"2015:08:04 13:30:47","takin","movement","",NA,NA,"MAK_17","MAK_17 1198",2048,1536,"MAK_17",3.85473411066469,0.0312500386714158,77,1.79062721587212,1818.87025838966,5.34376091709703,1200892,1200892,4.44982639329518e-06,20
2448,2664,1063,1063,"CAM_50562","MathuAkru-2015-08-04_13-26-58-CAM50562_1.jpg",1067.758187,1119.97949,1178,369,20,"2015:08:04 13:26:58","takin","movement","",NA,NA,"MAK_17","MAK_17 1178",2048,1536,"MAK_17",3.8338492504454,0.021422734747168,87,1.22752270101273,2801.49930002952,10.3663426864648,1200945,1200945,8.63182134607734e-06,30
2468,2684,1083,1083,"CAM_50562","MathuAkru-2015-08-04_10-26-26-CAM50562.jpg",-42.17404268,1719.010339,1168,370,10,"2015:08:04 10:26:26","takin","movement","",NA,NA,"MAK_17","MAK_17 1168",2048,1536,"MAK_17",1.06973344586208,-0.52196777966714,107,-29.9087537749271,2689.78364195916,4.01450806681173,1207016,1207016,3.32597750718444e-06,20
2478,2694,1093,1093,"CAM_50562","MathuAkru-2015-08-04_08-19-45-CAM50562_1.jpg",149.3141864,1648.462044,1148,371,10,"2015:08:04 08:19:45","takin","movement","",NA,NA,"MAK_17","MAK_17 1148",2048,1536,"MAK_17",1.1748684892252,-0.428220716088253,117,-24.5370470318569,2587.38224982071,4.83828876165192,1206664,1206664,4.00964043151359e-06,20
2488,2704,1103,1103,"CAM_50562","MathuAkru-2015-08-03_13-36-49-CAM50562.jpg",1215.947338,1141.991782,1072,372,10,"2015:08:03 13:36:49","takin","movement","",NA,NA,"MAK_17","MAK_17 1072",2048,1536,"MAK_17",3.67246589201851,0.0939718299434804,1,5.38458585576143,1944.66671380931,4.13684084543348,1195998,1195998,3.45890281207283e-06,20
2498,2714,1113,1113,"CAM_50562","MathuAkru-2015-08-03_09-34-43-CAM50562.jpg",743.3344039,994.3543765,1062,373,10,"2015:08:03 09:34:43","takin","movement","",NA,NA,"MAK_17","MAK_17 1062",2048,1536,"MAK_17",6.30043509227823,-0.137405706911626,4,-7.87334700603616,1438.75526406758,6.08951999103397,1182788,1182788,5.14844586775819e-06,20
2508,2724,1123,1123,"CAM_50562","MathuAkru-2015-08-03_03-51-52-CAM50562.jpg",851.8584491,1358.590972,1052,374,10,"2015:08:03 03:51:52","takin","movement","",NA,NA,"MAK_17","MAK_17 1052",2048,1536,"MAK_17",1.94790014732518,-0.0842754930385217,5,-4.82898575110729,2831.36452763914,4.44334840445351,1163020,1163020,3.82052622005942e-06,20
2518,2734,1133,1133,"CAM_50562","MathuAkru-2015-08-03_03-05-08-CAM50562.jpg",144.2796904,1708.735587,1042,375,10,"2015:08:03 03:05:08","takin","movement","",NA,NA,"MAK_17","MAK_17 1042",2048,1536,"MAK_17",1.09713400682152,-0.430685458797856,5,-24.6782767891172,2512.24400859397,3.7384915690052,1160244,1160244,3.22215979484074e-06,20
2528,2744,1143,1143,"CAM_50562","MathuAkru-2015-08-02_14-29-31-CAM50562.jpg",1428.332523,1214.472454,1026,376,10,"2015:08:02 14:29:31","takin","movement","",NA,NA,"MAK_17","MAK_17 1026",2048,1536,"MAK_17",3.03546779007151,0.197949434922481,5,11.3425026210581,1557.59196884614,3.27316809303356,1114925,1114925,2.93577423865602e-06,20
2538,2754,1153,1153,"CAM_50562","MathuAkru-2015-08-02_03-37-30-CAM50562.jpg",52.08249146,1789.621229,1016,377,10,"2015:08:02 03:37:30","takin","movement","",NA,NA,"MAK_17","MAK_17 1016",2048,1536,"MAK_17",1.00159165614101,-0.475822523944625,10,-27.264630622027,2697.41853420707,4.15310472411412,1084485,1084485,3.82956400882827e-06,20
2548,2764,1163,1163,"CAM_50562","MathuAkru-2015-08-01_14-45-55-CAM50562.jpg",1128.717708,1119.657639,985,378,10,"2015:08:01 14:45:55","takin","movement","",NA,NA,"MAK_17","MAK_17 985",2048,1536,"MAK_17",3.90285528059499,0.0512667419656897,6,2.93758431463402,1474.95397616803,4.12075232981784,1038227,1038227,3.96902828554626e-06,20
2558,2774,1173,1173,"CAM_50562","MathuAkru-2015-08-01_14-22-39-CAM50562.jpg",1724.15463,1252.39838,965,379,20,"2015:08:01 14:22:39","takin","movement","",NA,NA,"MAK_17","MAK_17 965",2048,1536,"MAK_17",2.88737094661852,0.342775328431491,2,19.6410263191244,592.411357620764,0.89175115611918,1036860,1036860,8.6004972331769e-07,30
2578,2794,1193,1193,"CAM_50562","MathuAkru-2015-08-01_12-40-03-CAM50562_1.jpg",1055.761291,1096.587478,955,380,10,"2015:08:01 12:40:03","takin","movement","",NA,NA,"MAK_17","MAK_17 955",2048,1536,"MAK_17",4.19442359903979,0.0155494036423542,8,0.890980828706897,1323.96154434755,5.51877872004996,1030697,1030697,5.35441426534661e-06,20
2588,2804,1203,1203,"CAM_50562","MathuAkru-2015-08-01_12-37-22-CAM50562.jpg",1080.783071,1161.644105,945,381,10,"2015:08:01 12:37:22","takin","movement","",NA,NA,"MAK_17","MAK_17 945",2048,1536,"MAK_17",3.31829110233765,0.0277993388565805,4,1.59290211648206,2119.78526066266,4.1692278655523,1030535,1030535,4.04569264076649e-06,20
2598,2814,1213,1213,"CAM_50562","MathuAkru-2015-08-01_11-29-30-CAM50562.jpg",1173.363655,1116.604902,935,382,10,"2015:08:01 11:29:30","takin","movement","",NA,NA,"MAK_17","MAK_17 935",2048,1536,"MAK_17",3.999311178154,0.0731240981700756,14,4.19001082514533,1000.94950156565,2.88574097235015,1026478,1026478,2.81130328399649e-06,20
2608,2824,1223,1223,"CAM_50562","MathuAkru-2015-08-01_02-59-15-CAM50562_1.jpg",283.4378804,1753.803156,925,383,10,"2015:08:01 02:59:15","takin","movement","",NA,NA,"MAK_17","MAK_17 925",2048,1536,"MAK_17",1.05652853495767,-0.362557659255658,10,-20.7745538753492,2445.35168999851,3.88767071378304,995884,995884,3.90373850145503e-06,20
2618,2834,1233,1233,"CAM_50562","MathuAkru-2015-07-31_13-21-08-CAM50562.jpg",1136.974719,1101.031115,912,384,10,"2015:07:31 13:21:08","takin","movement","",NA,NA,"MAK_17","MAK_17 912",2048,1536,"MAK_17",4.21737785957125,0.0553091342260787,8,3.16921339115431,1091.39054725105,3.43919876162698,946810,946810,3.63240646130372e-06,20
2628,2844,1243,1243,"CAM_50562","MathuAkru-2015-07-31_02-39-10-CAM50562_1.jpg",190.6599469,1607.929541,882,385,10,"2015:07:31 02:39:10","takin","movement","",NA,NA,"MAK_17","MAK_17 882",2048,1536,"MAK_17",1.23772807225805,-0.407979035140379,4,-23.3771987135437,2371.73364477771,2.81859975958774,908309,908309,3.10312873657284e-06,15
2638,2854,1253,1253,"CAM_50562","MathuAkru-2015-07-30_14-10-05-CAM50562.jpg",1215.947338,1131.035417,866,386,10,"2015:07:30 14:10:05","takin","movement","",NA,NA,"MAK_17","MAK_17 866",2048,1536,"MAK_17",3.82557427478381,0.0939718299434804,14,5.38458585576143,873.142792177451,2.2432061857148,863381,863381,2.59816487241994e-06,20
2648,2864,1263,1263,"CAM_50562","MathuAkru-2015-07-30_10-25-09-CAM50562.jpg",112.3028935,1081.731713,856,387,6,"2015:07:30 10:25:09","takin","movement","",NA,NA,"MAK_17","MAK_17 856",2048,1536,"MAK_17",3.44760618657479,-0.446340367856423,10,-25.575303078173,1993.83814786174,3.62855299506227,852348,852348,4.25712619148783e-06,16
2654,2870,1269,1269,"CAM_50562","MathuAkru-2015-07-30_10-24-44-CAM50562_1.jpg",1644.510185,1225.850231,846,388,10,"2015:07:30 10:24:44","takin","movement","",NA,NA,"MAK_17","MAK_17 846",2048,1536,"MAK_17",3.0718536450075,0.303783726258384,2,17.4068075146054,127.555142724053,0.717224587647232,852352,852352,8.41465248685088e-07,20
2664,2880,1279,1279,"CAM_50562","MathuAkru-2015-07-30_07-23-28-CAM50562_1.jpg",1022.525116,1096.059259,836,389,10,"2015:07:30 07:23:28","takin","movement","",NA,NA,"MAK_17","MAK_17 836",2048,1536,"MAK_17",4.16274219676897,-0.000722060279024853,12,-0.0413740539881241,1160.38678162328,5.56843069030687,1559376,1559376,3.57093522685155e-06,20
2674,2890,1289,1289,"CAM_50562","MathuAkru-2015-07-30_06-26-34-CAM50562.jpg",731.545854,1020.811297,816,390,10,"2015:07:30 06:26:34","takin","movement","",NA,NA,"MAK_17","MAK_17 816",2048,1536,"MAK_17",5.38024971458682,-0.143177037829917,8,-8.20404426765423,1217.55913782148,4.17662950388948,1555938,1555938,2.68431615134374e-06,15
2684,2900,1299,1299,"CAM_50562","MathuAkru-2015-07-30_03-38-14-CAM50562.jpg",-10.38187726,1687.320041,796,391,10,"2015:07:30 03:38:14","takin","movement","",NA,NA,"MAK_17","MAK_17 796",2048,1536,"MAK_17",1.109812909987,-0.506403260807372,4,-29.0169068442624,2662.5933134739,4.09162744096904,1545795,1545795,2.64694053284494e-06,20
2694,2910,1309,1309,"CAM_50562","MathuAkru-2015-07-29_14-52-01-CAM50562.jpg",1238.702894,1107.129357,777,392,10,"2015:07:29 14:52:01","takin","movement","",NA,NA,"MAK_17","MAK_17 777",2048,1536,"MAK_17",4.23696419141369,0.105112287847103,14,6.02293409363898,1051.28832311491,5.16537028323939,1499553,1499553,3.44460668161738e-06,40
2704,2920,1319,1319,"CAM_50562","MathuAkru-2015-07-29_12-12-47-CAM50562.jpg",1363.858449,1302.123495,727,393,10,"2015:07:29 12:12:47","takin","movement","",NA,NA,"MAK_17","MAK_17 727",2048,1536,"MAK_17",2.37438736509078,0.166384804848312,10,9.53384931780829,1786.89284865646,2.2559496673653,1489822,1489822,1.5142410753535e-06,20
2714,2930,1329,1329,"CAM_50562","MathuAkru-2015-07-29_02-27-12-CAM50562.jpg",772.2140046,1078.360532,707,394,10,"2015:07:29 02:27:12","takin","movement","",NA,NA,"MAK_17","MAK_17 707",2048,1536,"MAK_17",4.16243064668433,-0.123267094966843,6,-7.06320454160012,1448.8476754929,3.20870709624915,1453811,1453811,2.20710057651865e-06,20
2724,2940,1339,1339,"CAM_50562","MathuAkru-2015-07-28_13-04-02-CAM50562.jpg",1367.651042,1267.990162,694,395,10,"2015:07:28 13:04:02","takin","movement","",NA,NA,"MAK_17","MAK_17 694",2048,1536,"MAK_17",2.58436038624001,0.168241547995439,2,9.64024070013868,1585.39291304294,3.32990642717789,1405145,1405145,2.3697955920406e-06,20
2734,2950,1349,1349,"CAM_50562","MathuAkru-2015-07-27_04-33-07-CAM50562.jpg",1357.918374,1104.334827,626,396,10,"2015:07:27 04:33:07","takin young","movement","",NA,NA,"MAK_17","MAK_17 626",2048,1536,"MAK_17",4.44749960088103,0.163476717017724,12,9.36721588511561,1346.46174252985,2.87532852431987,1287210,1287210,2.23376801323783e-06,20
2744,2960,1359,1359,"CAM_50562","MathuAkru-2015-07-26_14-52-54-CAM50562_1.jpg",997.0759986,1057.919041,600,397,10,"2015:07:26 14:52:54","takin","movement","",NA,NA,"MAK_17","MAK_17 600",2048,1536,"MAK_17",4.90001334394395,-0.0131812074463821,8,-0.755283186677695,1289.75266170967,6.11040746400697,1203820,1203820,5.07584810354287e-06,29
2754,2970,1369,1369,"CAM_50562","MathuAkru-2015-07-26_14-51-37-CAM50562_1.jpg",1117.339931,1101.116088,590,398,10,"2015:07:26 14:51:37","takin","movement","",NA,NA,"MAK_17","MAK_17 590",2048,1536,"MAK_17",4.1914485912128,0.0456965135034496,4,2.61841022374766,590.070370097632,2.07227498951783,1203689,1203689,1.72160332903086e-06,40
2764,2980,1379,1379,"CAM_50562","MathuAkru-2015-07-26_03-12-57-CAM50562.jpg",1132.510301,1112.493866,580,399,10,"2015:07:26 03:12:57","takin","movement","",NA,NA,"MAK_17","MAK_17 580",2048,1536,"MAK_17",4.01880656370456,0.0531234851128171,14,3.04397569696442,2799.23019465893,6.615569573571,1161693,1161693,5.69476580608732e-06,16
2774,2990,1389,1389,"CAM_50562","MathuAkru-2015-07-24_05-23-31-CAM50562.jpg",844.2732639,1370.390162,502,400,10,"2015:07:24 05:23:31","takin","movement","",NA,NA,"MAK_17","MAK_17 502",2048,1536,"MAK_17",1.90242962614255,-0.0879889789411197,10,-5.04176849332616,2433.8543481645,3.46450924028291,996620,996620,3.47625899568834e-06,20
2784,3000,1399,1399,"CAM_50562","MathuAkru-2015-07-24_05-20-14-CAM50562.jpg",95.85679055,943.4766403,472,401,10,"2015:07:24 05:20:14","takin young","movement","",NA,NA,"MAK_17","MAK_17 472",2048,1536,"MAK_17",6.50633780112766,-0.454391901187145,6,-26.0366559380234,1669.19962715474,4.99345746950631,996423,996423,5.0113831871668e-06,20
2794,3010,1409,1409,"CAM_50562","MathuAkru-2015-07-24_05-19-47-CAM50562.jpg",40.24363426,1089.73831,462,402,10,"2015:07:24 05:19:47","takin","movement","",NA,NA,"MAK_17","MAK_17 462",2048,1536,"MAK_17",3.29931376396547,-0.481618483852772,2,-27.5967391247639,1376.77658073827,2.44953745260369,996338,996338,2.45854062838483e-06,20
2804,3020,1419,1419,"CAM_50562","MathuAkru-2015-07-24_05-19-29-CAM50562.jpg",1667.265741,1226.271644,452,403,5,"2015:07:24 05:19:29","takin","movement","",NA,NA,"MAK_17","MAK_17 452",2048,1536,"MAK_17",3.08305619682957,0.314924184162007,12,18.045155752483,1479.65245523074,2.35201368886291,996281,996281,2.36079347981434e-06,15
2809,3025,1424,1424,"CAM_50562","MathuAkru-2015-07-24_05-19-29-CAM50562.jpg",1921.369444,1237.649421,452,404,12,"2015:07:24 05:19:29","takin","movement","",NA,NA,"MAK_17","MAK_17 452",2048,1536,"MAK_17",3.14681879406204,0.439325961311553,3,25.173377583152,1280.05374422629,1.95305141822135,996278,996278,1.96034783285524e-06,22
2821,3037,1436,1436,"CAM_50562","MathuAkru-2015-07-24_05-19-13-CAM50562.jpg",108.5103009,947.7267361,442,405,10,"2015:07:24 05:19:13","takin","movement","",NA,NA,"MAK_17","MAK_17 442",2048,1536,"MAK_17",6.36809239782089,-0.448197110807722,1,-25.6816944492825,1128.47450023843,5.21593688433405,996225,996225,5.23570165809335e-06,20
2831,3047,1446,1446,"CAM_50562","MathuAkru-2015-07-24_05-19-13-CAM50562.jpg",892.0159878,1036.622785,442,406,10,"2015:07:24 05:19:13","takin","movement","",NA,NA,"MAK_17","MAK_17 442",2048,1536,"MAK_17",5.25500482079446,-0.0646155309000256,11,-3.70246992057147,882.348703719354,3.60735839052025,996225,996225,3.62102777035334e-06,20
2841,3057,1456,1456,"CAM_50562","MathuAkru-2015-07-24_05-19-19-CAM50562.jpg",-28.02303241,1027.371181,447,407,5,"2015:07:24 05:19:19","takin young","movement","",NA,NA,"MAK_17","MAK_17 447",2048,1536,"MAK_17",4.06727523174106,-0.51503985691251,7,-29.5117838010868,1820.53274894712,3.90499664648855,996176,996176,3.9199866755358e-06,15
2846,3062,1461,1461,"CAM_50562","MathuAkru-2015-07-24_05-18-58-CAM50562.jpg",860.3087985,1071.466568,432,408,10,"2015:07:24 05:18:58","takin","movement","",NA,NA,"MAK_17","MAK_17 432",2048,1536,"MAK_17",4.40169879966288,-0.0801384479247219,12,-4.59193306608656,1845.31495902735,4.08654659966736,994680,994680,4.1084033052513e-06,20
2856,3072,1471,1471,"CAM_50562","MathuAkru-2015-07-23_18-06-42-CAM50562.jpg",1136.302894,1125.978588,410,409,10,"2015:07:23 18:06:42","takin","movement","",NA,NA,"MAK_17","MAK_17 410",2048,1536,"MAK_17",3.81714495085869,0.0549802282599444,8,3.15036707929481,1346.19903516711,4.33369087976768,954320,954320,4.54112968372001e-06,17
2866,3082,1481,1481,"CAM_50562","MathuAkru-2015-07-23_16-33-30-CAM50562_1.jpg",1143.888079,1088.052662,400,410,10,"2015:07:23 16:33:30","takin","movement","",NA,NA,"MAK_17","MAK_17 400",2048,1536,"MAK_17",4.46990910105843,0.0586937140646283,4,3.3631498159032,1316.94870186511,6.26032284002115,884461,884461,7.07812197487639e-06,20
2876,3092,1491,1491,"CAM_50562","MathuAkru-2015-07-23_16-08-09-CAM50562.jpg",1269.043634,1232.171181,380,411,10,"2015:07:23 16:08:09","takin","movement","",NA,NA,"MAK_17","MAK_17 380",2048,1536,"MAK_17",2.79129164694888,0.119966231065838,14,6.87406504007251,1540.734014375,3.05323194269101,882828,882828,3.45846749614989e-06,20
2886,3102,1501,1501,"CAM_50562","MathuAkru-2015-07-23_06-09-27-CAM50562.jpg",851.8584491,1110.808218,370,412,10,"2015:07:23 06:09:27","takin","movement","",NA,NA,"MAK_17","MAK_17 370",2048,1536,"MAK_17",3.74655589856077,-0.0842754930385217,10,-4.82898575110729,1835.32826453039,3.5025275950758,761309,761309,4.60066490094797e-06,20
2896,3112,1511,1511,"CAM_50562","MathuAkru-2015-07-22_14-05-33-CAM50562.jpg",1140.095486,1156.319329,360,413,10,"2015:07:22 14:05:33","takin","movement","",NA,NA,"MAK_17","MAK_17 360",2048,1536,"MAK_17",3.42597327329063,0.0568369709175009,6,3.2567584335728,1702.34221314029,3.51708931017065,613576,613576,5.73211682036234e-06,30
2906,3122,1521,1521,"CAM_50562","MathuAkru-2015-07-22_07-29-11-CAM50562.jpg",836.6880787,1080.467477,350,414,10,"2015:07:22 07:29:11","takin","movement","",NA,NA,"MAK_17","MAK_17 350",2048,1536,"MAK_17",4.20519912979285,-0.0917024648437177,2,-5.25455123554502,1761.42985273062,3.64222950623458,499220,499220,7.29584052368611e-06,20
2916,3132,1531,1531,"CAM_50562","MathuAkru-2015-07-20_15-45-02-CAM50562_1.jpg",1652.09537,1171.489699,334,415,8,"2015:07:20 15:45:02","takin young","movement","",NA,NA,"MAK_17","MAK_17 334",2048,1536,"MAK_17",3.69096767283185,0.307497212063068,12,17.6195902512138,2230.53612672796,4.27779428715501,350223,350223,1.22144870187138e-05,18
2924,3140,1539,1539,"CAM_50562","MathuAkru-2015-07-18_16-49-06-CAM50562_1.jpg",1185.606597,1137.356366,318,416,10,"2015:07:18 16:49:06","takin","movement","",NA,NA,"MAK_17","MAK_17 318",2048,1536,"MAK_17",3.7061477298805,0.0791178862351744,6,4.53345488127549,1268.69081624749,3.34009619836676,181255,181255,1.84276086086826e-05,20
2934,3150,1549,1549,"CAM_50562","MathuAkru-2015-07-18_14-19-44-CAM50562.jpg",233.6658565,1395.252662,308,417,10,"2015:07:18 14:19:44","takin","movement","",NA,NA,"MAK_17","MAK_17 308",2048,1536,"MAK_17",1.68531362978604,-0.38692459351277,2,-22.1707792082817,2229.32787836664,2.73838678824237,172277,172277,1.58952546668584e-05,17
2944,3160,1559,1559,"CAM_50562","MathuAkru-2015-07-18_13-18-11-CAM50562.jpg",434.6732639,1141.148958,298,418,10,"2015:07:18 13:18:11","takin","movement","",NA,NA,"MAK_17","MAK_17 298",2048,1536,"MAK_17",3.06315001194658,-0.288517217289753,12,-16.5320365507028,1155.14362651707,2.29807238992982,168571,168571,1.36326674809417e-05,20
2954,3170,1569,1569,"CAM_50562","MathuAkru-2015-07-16_07-43-44-CAM50562.jpg",1189.39919,1125.978588,225,419,10,"2015:07:16 07:43:44","takin","movement","",NA,NA,"MAK_17","MAK_17 225",2048,1536,"MAK_17",3.87239928193504,0.0809746293823018,8,4.63984626360589,1119.71184676538,2.95219959815784,24324,24324,0.000121369823966364,16
2964,3180,1579,1579,"CAM_50562","MathuAkru-2015-07-11_13-48-05-CAM50562.jpg",635.6806713,1034.956366,190,420,10,"2015:07:11 13:48:05","takin","movement","",NA,NA,"MAK_17","MAK_17 190",2048,1536,"MAK_17",4.8383109443664,-0.190109841066735,4,-10.8932938931239,1613.855008717,4.19557691162001,434467,434467,9.65683679455519e-06,20
4446,4692,4446,4446,"CAM_50606","MathuAkru-2015-07-16_14-29-20-CAM50606.jpg",1623.644444,1056.237037,477,421,10,"2015:07:16 14:29:20","takin","movement","",NA,NA,"MAK_30","MAK_30 477",2048,1536,"MAK_30",2.80169838375053,0.293568466774574,3,16.8214731461831,551.857098164386,1.03553890718162,9,9,0.115059878575736,10
4456,4702,4456,4456,"CAM_50606","MathuAkru-2015-07-16_14-29-56-CAM50606.jpg",884.0888889,1173.807407,487,422,10,"2015:07:16 14:29:56","takin","movement","",NA,NA,"MAK_30","MAK_30 487",2048,1536,"MAK_30",3.86383253632974,-0.0684964077985421,13,-3.92484416685646,0,0,9,9,0,10
4466,4712,4466,4466,"CAM_50606","MathuAkru-2015-07-16_14-29-56-CAM50606.jpg",1358.162963,1154.844444,487,423,10,"2015:07:16 14:29:56","takin young","movement","",NA,NA,"MAK_30","MAK_30 487",2048,1536,"MAK_30",2.75107986130162,0.163596460673216,23,9.37407719657529,0,0,9,9,0,10
4476,4722,4476,4476,"CAM_50606","MathuAkru-2015-07-16_14-30-10-CAM50606.jpg",857.5409722,1223.111227,497,424,8,"2015:07:16 14:30:10","takin young","movement","",NA,NA,"MAK_30","MAK_30 497",2048,1536,"MAK_30",3.4639195028024,-0.0814934951219729,5,-4.66957727048904,437.500787823206,1.27025224102702,7,7,0.181464605861003,8
4484,4730,4484,4484,"CAM_50606","MathuAkru-2015-07-16_14-30-10-CAM50606.jpg",1699.496296,1029.688889,497,425,10,"2015:07:16 14:30:10","takin","movement","",NA,NA,"MAK_30","MAK_30 497",2048,1536,"MAK_30",2.80698412248167,0.330703325800553,13,18.9493005683717,32.403924700025,0.0421548589461303,9,9,0.0046838732162367,10
4494,4740,4494,4494,"CAM_50606","MathuAkru-2015-07-16_14-30-37-CAM50606.jpg",1168.533333,1196.562963,517,426,10,"2015:07:16 14:30:37","takin","movement","",NA,NA,"MAK_30","MAK_30 517",2048,1536,"MAK_30",2.88259608255348,0.0707593131082674,5,4.05450864110372,155.290973291086,0.308830082244701,9,9,0.0343144535827446,10
4504,4750,4504,4504,"CAM_50606","MathuAkru-2015-07-16_14-32-30-CAM50606.jpg",1160.94838,1173.807407,527,427,10,"2015:07:16 14:32:30","takin young","movement","",NA,NA,"MAK_30","MAK_30 527",2048,1536,"MAK_30",3.04738322287806,0.0670459408840311,15,3.84173241265498,391.143119990657,0.643765798017252,9,9,0.071529533113028,10
4514,4760,4514,4514,"CAM_50606","MathuAkru-2015-07-16_14-34-04-CAM50606.jpg",1111.644444,1211.733333,537,428,10,"2015:07:16 14:34:04","takin","movement","",NA,NA,"MAK_30","MAK_30 537",2048,1536,"MAK_30",2.90781178635455,0.0429081688387827,25,2.45863807446225,524.982511532031,1.08439229000405,9,9,0.120488032222672,10
4524,4770,4524,4524,"CAM_50606","MathuAkru-2015-07-16_14-34-30-CAM50606.jpg",1126.814815,1158.637037,547,429,10,"2015:07:16 14:34:30","takin young","movement","",NA,NA,"MAK_30","MAK_30 547",2048,1536,"MAK_30",3.24294238058829,0.0503351409377211,10,2.88420357573142,202.677331798509,0.677935107005205,9,9,0.0753261230005783,10
4534,4780,4534,4534,"CAM_50606","MathuAkru-2015-07-16_14-34-45-CAM50606.jpg",648.9483796,1352.059259,557,430,5,"2015:07:16 14:34:45","takin","movement","edge of frame",NA,NA,"MAK_30","MAK_30 557",2048,1536,"MAK_30",3.01218700419553,-0.183614357247588,8,-10.5211026702868,516.843741411778,1.33274956088029,4,4,0.333187390220074,5
4539,4785,4539,4539,"CAM_50606","MathuAkru-2015-07-16_14-35-30-CAM50606.jpg",1141.985417,1154.844444,567,431,10,"2015:07:16 14:35:30","takin","movement","",NA,NA,"MAK_30","MAK_30 567",2048,1536,"MAK_30",3.23256839237482,0.0577622261275363,13,3.30977555710783,587.433559280257,1.55043968059135,9,9,0.172271075621261,10
4549,4795,4549,4549,"CAM_50606","MathuAkru-2015-07-16_14-38-18-CAM50606.jpg",1221.62963,1143.466667,577,432,10,"2015:07:16 14:38:18","takin","movement","",NA,NA,"MAK_30","MAK_30 577",2048,1536,"MAK_30",3.11653800894953,0.0967537147201955,1,5.5439878534672,450.631395470047,0.975966941283278,8,8,0.12199586766041,10
4559,4805,4559,4559,"CAM_50606","MathuAkru-2015-07-16_14-39-32-CAM50606.jpg",1612.266667,1044.859259,587,433,10,"2015:07:16 14:39:32","takin","movement","",NA,NA,"MAK_30","MAK_30 587",2048,1536,"MAK_30",2.89312469315861,0.287998238312334,11,16.5022990552967,0,0,9,9,0,10
4569,4815,4569,4569,"CAM_50606","MathuAkru-2015-07-16_14-39-56-CAM50606.jpg",1449.185185,1135.881481,597,434,10,"2015:07:16 14:39:56","takin","movement","",NA,NA,"MAK_30","MAK_30 597",2048,1536,"MAK_30",2.68643323897686,0.208158291308563,21,11.9274700919807,0,0,9,9,0,10
4579,4825,4579,4579,"CAM_50606","MathuAkru-2015-07-16_14-40-27-CAM50606.jpg",1380.918519,1132.088889,607,435,20,"2015:07:16 14:40:27","takin","movement","",NA,NA,"MAK_30","MAK_30 607",2048,1536,"MAK_30",2.83822125232123,0.174736918576838,31,10.0124254344528,0,0,31,31,0,20
4599,4845,4599,4599,"CAM_50606","MathuAkru-2015-07-16_14-41-03-CAM50606.jpg",724.8002315,1340.681481,627,436,10,"2015:07:16 14:41:03","takin","movement","",NA,NA,"MAK_30","MAK_30 627",2048,1536,"MAK_30",2.91926294484739,-0.146479498270566,8,-8.39327525090342,642.142804750741,1.2212022524349,9,9,0.135689139159433,10
4609,4855,4609,4609,"CAM_50606","MathuAkru-2015-07-16_15-12-18-CAM50606.jpg",1289.896296,1158.637037,657,437,10,"2015:07:16 15:12:18","takin","movement","",NA,NA,"MAK_30","MAK_30 657",2048,1536,"MAK_30",2.86363909364598,0.13017508745192,18,7.45903251099504,299.133399458804,0.576796691823962,9,9,0.0640885213137735,10
4619,4865,4619,4619,"CAM_50606","MathuAkru-2015-07-16_15-12-34-CAM50606.jpg",440.3555556,1617.540856,667,438,3,"2015:07:16 15:12:34","takin","movement","edge of frame",NA,NA,"MAK_30","MAK_30 667",2048,1536,"MAK_30",2.09891814858849,-0.285735332659909,28,-16.3726345614128,252.43526092194,0.358688608864814,2,2,0.179344304432407,3
4622,4868,4622,4622,"CAM_50606","MathuAkru-2015-07-16_15-12-58-CAM50606.jpg",1278.518519,1162.42963,677,439,10,"2015:07:16 15:12:58","takin","movement","",NA,NA,"MAK_30","MAK_30 677",2048,1536,"MAK_30",2.86396450308408,0.12460485898968,31,7.13985842010868,467.594319913567,1.09307396726088,9,9,0.121452663028987,10
4632,4878,4632,4632,"CAM_50606","MathuAkru-2015-07-16_15-15-44-CAM50606.jpg",910.637037,1204.148264,687,440,10,"2015:07:16 15:15:44","takin","movement","",NA,NA,"MAK_30","MAK_30 687",2048,1536,"MAK_30",3.47296045426994,-0.0554992071884064,41,-3.18010457189569,54.3272271507184,0.140844840125144,9,9,0.0156494266805716,10
